,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,player_positions,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,player_name,height,weight,preferred_foot_left,preferred_foot_right,attacking_work_rate_high,attacking_work_rate_low,attacking_work_rate_medium,defensive_work_rate_high,defensive_work_rate_low,defensive_work_rate_medium,player_positions_general
5899,171371,212474,422812,2015-10-23,71.0,78.0,60.0,56.0,49.0,73.0,50.0,73.0,73.0,68.0,69.0,72.0,76.0,67.0,81.0,78.0,82.0,71.0,60.0,69.0,42.0,69.0,54.0,54.0,65.0,75.0,70.0,45.0,52.0,51.0,9.0,13.0,7.0,9.0,13.0,CAM,64,64,64,69,69,69,69,69,71,71,71,69,69,69,69,69,62,61,61,61,62,60,53,53,53,60,Tiago Silva,175.26,150,0,1,0,0,1,0,0,1,MID
5900,171417,171806,22421,2016-03-10,65.0,65.0,31.0,23.0,70.0,57.0,33.0,37.0,26.0,24.0,54.0,52.0,53.0,46.0,57.0,64.0,50.0,42.0,66.0,53.0,70.0,30.0,74.0,69.0,24.0,51.0,33.0,65.0,62.0,63.0,7.0,8.0,11.0,7.0,16.0,CB,43,43,43,43,42,42,42,43,45,45,45,46,51,51,51,46,56,61,61,61,56,61,68,68,68,61,Tiago Valente,185.42,181,0,1,0,0,1,0,0,1,DEF
5901,171437,4098,30871,2016-05-05,80.0,80.0,61.0,63.0,75.0,84.0,67.0,72.0,78.0,68.0,83.0,84.0,57.0,58.0,59.0,79.0,56.0,79.0,76.0,67.0,76.0,76.0,83.0,71.0,74.0,82.0,57.0,53.0,79.0,69.0,6.0,8.0,12.0,8.0,14.0,CDM,73,73,73,73,75,75,75,73,77,77,77,74,80,80,80,74,72,77,77,77,72,71,73,73,73,71,Tiago,182.88,157,0,1,0,0,1,0,0,1,
5902,171507,219809,478393,2015-11-06,72.0,79.0,54.0,39.0,70.0,76.0,36.0,64.0,49.0,37.0,66.0,70.0,68.0,69.0,66.0,70.0,62.0,65.0,74.0,70.0,76.0,47.0,73.0,74.0,57.0,68.0,45.0,71.0,74.0,72.0,11.0,15.0,11.0,14.0,10.0,CM,61,61,61,63,63,63,63,63,65,65,65,65,68,68,68,65,69,72,72,72,69,70,73,73,73,70,Tiemoue Bakayoko,185.42,170,0,1,0,0,1,0,0,1,MID
5903,171525,216412,469216,2016-06-30,59.0,63.0,55.0,53.0,44.0,58.0,46.0,64.0,43.0,38.0,49.0,65.0,69.0,73.0,63.0,47.0,57.0,66.0,47.0,54.0,72.0,47.0,33.0,22.0,53.0,48.0,49.0,16.0,30.0,26.0,9.0,7.0,16.0,12.0,12.0,RW,57,57,57,59,58,58,58,59,57,57,57,58,52,52,52,58,45,42,42,42,45,43,37,37,37,43,Tijane Reis,180.34,168,1,0,0,0,1,0,0,1,ATK
5904,171561,186503,110116,2016-04-14,67.0,67.0,62.0,40.0,62.0,61.0,53.0,59.0,58.0,46.0,57.0,59.0,66.0,72.0,64.0,67.0,65.0,64.0,70.0,84.0,66.0,49.0,66.0,68.0,53.0,56.0,45.0,64.0,69.0,69.0,6.0,15.0,16.0,14.0,11.0,RB,59,59,59,60,59,59,59,60,60,60,60,62,62,62,62,62,69,67,67,67,69,69,68,68,68,69,Tim Breukers,177.8,168,0,1,1,0,0,0,0,1,DEF
5905,171582,51412,30876,2016-02-25,73.0,73.0,44.0,65.0,95.0,58.0,83.0,61.0,65.0,57.0,51.0,62.0,64.0,61.0,66.0,80.0,80.0,77.0,94.0,62.0,73.0,60.0,86.0,48.0,78.0,58.0,67.0,41.0,45.0,48.0,13.0,11.0,7.0,7.0,6.0,CM,72,72,72,63,67,67,67,63,63,63,63,62,60,60,60,62,55,56,56,56,55,56,61,61,61,56,Tim Cahill,177.8,152,0,1,0,0,1,0,0,1,MID
5906,171628,163582,4939,2016-03-10,57.0,57.0,51.0,16.0,62.0,55.0,12.0,42.0,35.0,16.0,46.0,54.0,61.0,70.0,58.0,52.0,54.0,15.0,63.0,60.0,85.0,19.0,84.0,57.0,44.0,50.0,18.0,59.0,56.0,52.0,11.0,12.0,14.0,15.0,12.0,RB,42,42,42,47,44,44,44,47,47,47,47,50,49,49,49,50,56,57,57,57,56,57,61,61,61,57,Tim Clancy,180.34,176,0,1,0,0,1,1,0,0,DEF
5907,171691,209962,410653,2016-04-07,65.0,72.0,69.0,56.0,50.0,65.0,45.0,66.0,76.0,71.0,70.0,68.0,75.0,67.0,75.0,59.0,68.0,69.0,65.0,67.0,58.0,66.0,46.0,36.0,58.0,66.0,63.0,41.0,48.0,49.0,12.0,11.0,7.0,13.0,13.0,CAM,61,61,61,65,64,64,64,65,65,65,65,66,63,63,63,66,58,55,55,55,58,56,50,50,50,56,Tim Hoelscher,180.34,154,0,1,0,0,1,0,0,1,MID
5908,171710,164633,27302,2016-05-05,70.0,70.0,74.0,60.0,78.0,73.0,59.0,64.0,59.0,55.0,64.0,70.0,51.0,61.0,54.0,68.0,56.0,74.0,81.0,66.0,75.0,67.0,83.0,68.0,62.0,44.0,61.0,71.0,77.0,76.0,13.0,12.0,11.0,16.0,8.0,CM,67,67,67,64,64,64,64,64,63,63,63,64,65,65,65,64,69,70,70,70,69,70,74,74,74,70,Tim Hoogland,182.88,179,0,1,0,0,1,0,0,1,MID
5909,171738,16254,31465,2016-04-14,79.0,79.0,16.0,13.0,12.0,33.0,12.0,13.0,14.0,14.0,30.0,19.0,50.0,48.0,48.0,83.0,50.0,26.0,75.0,26.0,71.0,15.0,32.0,22.0,13.0,52.0,43.0,11.0,12.0,14.0,82.0,76.0,77.0,78.0,79.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tim Howard,190.5,194,0,1,0,0,1,0,0,1,GK
5910,171788,170597,24229,2016-03-17,78.0,78.0,13.0,11.0,19.0,36.0,16.0,13.0,13.0,15.0,25.0,25.0,50.0,35.0,63.0,76.0,42.0,23.0,69.0,42.0,60.0,14.0,39.0,22.0,16.0,44.0,42.0,15.0,17.0,14.0,81.0,77.0,73.0,75.0,83.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tim Krul,193.04,181,1,0,0,0,1,0,0,1,GK
5911,171813,181780,72707,2016-04-28,72.0,73.0,43.0,75.0,75.0,66.0,68.0,69.0,57.0,55.0,34.0,68.0,66.0,67.0,64.0,71.0,55.0,72.0,67.0,65.0,70.0,60.0,50.0,20.0,78.0,43.0,69.0,23.0,36.0,47.0,10.0,15.0,16.0,12.0,12.0,ST,72,72,72,65,68,68,68,65,64,64,64,63,57,57,57,63,51,47,47,47,51,50,48,48,48,50,Tim Matavz,187.96,179,0,1,0,0,1,0,1,0,ATK
5912,171836,163495,21753,2016-04-21,68.0,68.0,71.0,68.0,60.0,69.0,63.0,69.0,73.0,71.0,67.0,68.0,58.0,65.0,67.0,64.0,68.0,70.0,67.0,75.0,63.0,69.0,63.0,65.0,71.0,73.0,70.0,62.0,63.0,59.0,12.0,11.0,11.0,16.0,10.0,RM,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,64,64,64,64,64,63,61,61,61,63,Tim Matthijs,180.34,168,0,1,1,0,0,0,0,1,MID
5913,171853,198261,198444,2016-03-10,70.0,70.0,61.0,40.0,68.0,72.0,51.0,67.0,65.0,52.0,70.0,67.0,74.0,73.0,61.0,61.0,72.0,48.0,80.0,80.0,71.0,40.0,61.0,67.0,40.0,64.0,49.0,74.0,72.0,73.0,15.0,14.0,15.0,8.0,10.0,CB,56,56,56,61,59,59,59,61,62,62,62,64,65,65,65,64,70,70,70,70,70,70,70,70,70,70,Tim Ream,185.42,161,1,0,0,0,1,0,0,1,DEF
5914,171873,157395,37326,2016-01-21,69.0,69.0,40.0,30.0,67.0,61.0,36.0,42.0,34.0,37.0,53.0,51.0,63.0,66.0,52.0,65.0,42.0,59.0,71.0,63.0,75.0,37.0,70.0,68.0,39.0,39.0,50.0,72.0,75.0,66.0,12.0,10.0,12.0,6.0,13.0,CB,51,51,51,48,49,49,49,48,49,49,49,50,53,53,53,50,62,64,64,64,62,65,70,70,70,65,Tim Sebastian,187.96,176,0,1,0,0,1,0,0,1,DEF
5915,171919,164858,71780,2016-05-05,73.0,73.0,57.0,46.0,69.0,72.0,38.0,43.0,62.0,60.0,71.0,68.0,53.0,53.0,45.0,68.0,34.0,69.0,30.0,85.0,78.0,64.0,75.0,77.0,54.0,67.0,42.0,75.0,73.0,68.0,7.0,9.0,12.0,15.0,14.0,CM,64,64,64,61,63,63,63,61,64,64,64,63,69,69,69,63,69,74,74,74,69,70,72,72,72,70,Tim Sparv,195.58,185,1,0,0,0,1,1,0,0,MID
5916,171957,53012,27313,2015-09-25,68.0,68.0,13.0,12.0,13.0,37.0,12.0,14.0,15.0,11.0,29.0,32.0,20.0,20.0,20.0,73.0,31.0,29.0,22.0,20.0,87.0,10.0,46.0,18.0,20.0,19.0,31.0,13.0,16.0,15.0,55.0,72.0,53.0,73.0,75.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tim Wiese,193.04,243,0,1,0,0,1,0,0,1,GK
5917,171981,199383,178206,2016-05-12,76.0,76.0,42.0,33.0,83.0,72.0,33.0,41.0,40.0,34.0,73.0,61.0,48.0,52.0,40.0,74.0,34.0,64.0,52.0,63.0,84.0,40.0,74.0,78.0,45.0,50.0,41.0,79.0,80.0,74.0,15.0,10.0,11.0,15.0,10.0,CB,56,56,56,50,53,53,53,50,54,54,54,54,62,62,62,54,66,73,73,73,66,68,77,77,77,68,Timm Klose,193.04,192,0,1,0,0,1,0,0,1,DEF
5918,172003,17605,26440,2016-01-28,73.0,73.0,53.0,54.0,75.0,73.0,27.0,57.0,46.0,64.0,66.0,68.0,38.0,53.0,54.0,66.0,59.0,71.0,61.0,80.0,76.0,61.0,73.0,83.0,55.0,67.0,90.0,70.0,75.0,71.0,14.0,8.0,16.0,15.0,6.0,CDM,62,62,62,60,62,62,62,60,63,63,63,62,69,69,69,62,69,74,74,74,69,70,74,74,74,70,Timmy Simons,185.42,174,0,1,0,0,1,1,0,0,
5919,172031,223641,514301,2015-11-06,68.0,80.0,33.0,26.0,68.0,63.0,26.0,44.0,31.0,28.0,52.0,59.0,62.0,54.0,52.0,61.0,58.0,60.0,71.0,63.0,73.0,27.0,67.0,68.0,32.0,34.0,36.0,68.0,72.0,65.0,13.0,15.0,14.0,16.0,11.0,CB,49,49,49,46,47,47,47,46,47,47,47,48,52,52,52,48,59,63,63,63,59,61,68,68,68,61,Timo Baumgartl,190.5,179,0,1,0,0,1,0,0,1,DEF
5920,172044,183344,97752,2016-01-14,69.0,69.0,72.0,63.0,61.0,74.0,66.0,74.0,74.0,70.0,63.0,73.0,73.0,67.0,66.0,70.0,60.0,75.0,70.0,34.0,72.0,67.0,76.0,41.0,71.0,61.0,69.0,43.0,43.0,40.0,8.0,6.0,15.0,11.0,14.0,CAM,70,70,70,71,71,71,71,71,70,70,70,71,67,67,67,71,61,61,61,61,61,59,58,58,58,59,Timo Gebhart,182.88,190,0,1,0,0,1,0,1,0,MID
5921,172095,200316,212815,2016-03-31,81.0,87.0,19.0,13.0,14.0,35.0,14.0,20.0,12.0,15.0,32.0,22.0,45.0,51.0,50.0,81.0,31.0,22.0,64.0,31.0,67.0,17.0,41.0,22.0,15.0,55.0,21.0,11.0,13.0,12.0,80.0,79.0,83.0,81.0,84.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Timo Horn,193.04,198,1,0,0,0,1,0,0,1,GK
5922,172121,209839,352392,2016-05-05,74.0,79.0,65.0,52.0,68.0,70.0,38.0,64.0,45.0,70.0,72.0,67.0,74.0,66.0,68.0,66.0,70.0,72.0,74.0,67.0,75.0,67.0,81.0,82.0,49.0,59.0,56.0,74.0,73.0,71.0,9.0,12.0,12.0,11.0,11.0,RWB,60,60,60,62,60,60,60,62,62,62,62,62,63,63,63,62,66,68,68,68,66,66,69,69,69,66,Timo Letschert,187.96,165,0,1,0,0,1,0,0,1,DEF
5923,172152,192617,141115,2016-02-11,70.0,71.0,74.0,48.0,53.0,66.0,60.0,67.0,70.0,70.0,59.0,65.0,84.0,77.0,78.0,63.0,70.0,78.0,77.0,85.0,75.0,70.0,72.0,65.0,66.0,60.0,51.0,67.0,69.0,67.0,11.0,8.0,6.0,12.0,7.0,LM,64,64,64,67,66,66,66,67,65,65,65,68,65,65,65,68,71,67,67,67,71,70,68,68,68,70,Timo Perthel,185.42,176,1,0,1,0,0,0,0,1,MID
5924,172178,213558,432470,2016-02-11,61.0,70.0,17.0,16.0,21.0,31.0,13.0,18.0,21.0,18.0,25.0,24.0,35.0,28.0,39.0,50.0,40.0,22.0,50.0,22.0,54.0,16.0,19.0,10.0,6.0,30.0,31.0,16.0,14.0,12.0,64.0,62.0,60.0,62.0,62.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Timo Plattel,185.42,154,0,1,0,0,1,0,0,1,GK
5925,172202,212188,450980,2016-03-03,74.0,84.0,67.0,73.0,65.0,74.0,71.0,78.0,62.0,42.0,55.0,77.0,91.0,90.0,79.0,76.0,77.0,69.0,74.0,67.0,58.0,64.0,60.0,24.0,75.0,56.0,63.0,17.0,20.0,19.0,9.0,9.0,8.0,15.0,9.0,ST,71,71,71,74,72,72,72,74,71,71,71,72,63,63,63,72,53,47,47,47,53,49,39,39,39,49,Timo Werner,180.34,165,0,1,0,0,1,0,0,1,ATK
5926,172230,223686,408986,2015-12-03,67.0,81.0,9.0,9.0,18.0,32.0,10.0,16.0,12.0,14.0,27.0,25.0,52.0,54.0,45.0,63.0,54.0,21.0,73.0,31.0,65.0,11.0,19.0,23.0,20.0,35.0,23.0,10.0,11.0,9.0,73.0,55.0,71.0,70.0,72.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Timon Wellenreuther,185.42,176,0,1,0,0,1,0,0,1,GK
5927,172241,206142,289252,2015-09-21,60.0,64.0,45.0,34.0,59.0,63.0,36.0,43.0,48.0,39.0,55.0,55.0,61.0,63.0,55.0,55.0,58.0,56.0,63.0,49.0,80.0,37.0,65.0,50.0,34.0,49.0,50.0,56.0,56.0,68.0,10.0,10.0,11.0,9.0,11.0,CDM,50,50,50,49,49,49,49,49,50,50,50,50,52,52,52,50,55,57,57,57,55,57,60,60,60,57,Timothee Dieng,187.96,174,1,0,0,0,1,0,0,1,
5928,172252,222501,465750,2016-03-24,69.0,78.0,71.0,18.0,62.0,65.0,28.0,58.0,32.0,33.0,63.0,67.0,77.0,79.0,71.0,63.0,68.0,37.0,70.0,78.0,67.0,27.0,65.0,64.0,47.0,52.0,27.0,67.0,71.0,69.0,14.0,9.0,15.0,10.0,15.0,RB,48,48,48,56,51,51,51,56,53,53,53,60,57,57,57,60,71,67,67,67,71,71,69,69,69,71,Timothy Castagne,180.34,152,0,1,1,0,0,1,0,0,DEF
5929,172275,202316,158234,2016-03-31,73.0,75.0,76.0,52.0,71.0,71.0,53.0,70.0,59.0,43.0,67.0,71.0,74.0,82.0,49.0,72.0,52.0,78.0,69.0,78.0,78.0,60.0,83.0,59.0,57.0,48.0,50.0,72.0,78.0,78.0,12.0,7.0,8.0,11.0,12.0,RM,67,67,67,67,66,66,66,67,64,64,64,69,66,66,66,69,73,71,71,71,73,73,73,73,73,73,Timothy Chandler,185.42,185,0,1,0,0,1,0,0,1,MID
5930,172292,177571,42704,2016-03-10,68.0,68.0,31.0,42.0,69.0,69.0,27.0,45.0,43.0,40.0,70.0,65.0,55.0,66.0,62.0,64.0,55.0,44.0,79.0,72.0,74.0,56.0,81.0,69.0,33.0,44.0,69.0,67.0,66.0,64.0,8.0,9.0,12.0,12.0,14.0,CB,52,52,52,50,51,51,51,50,53,53,53,52,58,58,58,52,60,66,66,66,60,62,68,68,68,62,Timothy Derijck,185.42,183,0,1,0,0,1,1,0,0,DEF
5931,172334,215930,427062,2016-04-28,73.0,84.0,66.0,51.0,75.0,68.0,43.0,60.0,45.0,30.0,60.0,67.0,73.0,69.0,67.0,74.0,65.0,65.0,74.0,68.0,76.0,39.0,83.0,76.0,49.0,39.0,44.0,77.0,77.0,76.0,15.0,13.0,10.0,10.0,12.0,LB,61,61,61,60,59,59,59,60,58,58,58,61,60,60,60,61,70,70,70,70,70,72,75,75,75,72,Tin Jedvaj,182.88,183,0,1,0,0,1,0,0,1,DEF
5932,172372,188791,134236,2016-05-12,76.0,76.0,70.0,66.0,72.0,78.0,65.0,73.0,74.0,78.0,80.0,79.0,66.0,64.0,74.0,74.0,79.0,80.0,54.0,78.0,68.0,78.0,72.0,76.0,68.0,78.0,74.0,66.0,72.0,66.0,12.0,16.0,7.0,14.0,7.0,CM,73,73,73,74,74,74,74,74,75,75,75,75,77,77,77,75,72,73,73,73,72,71,69,69,69,71,Tino Costa,175.26,165,1,0,0,0,1,0,0,1,MID
5933,172400,164974,209442,2016-04-14,68.0,68.0,73.0,47.0,54.0,66.0,46.0,65.0,73.0,72.0,63.0,66.0,63.0,67.0,60.0,64.0,58.0,77.0,60.0,90.0,70.0,55.0,67.0,67.0,61.0,56.0,50.0,65.0,69.0,67.0,6.0,8.0,10.0,13.0,10.0,LB,62,62,62,63,63,63,63,63,63,63,63,66,66,66,66,66,70,69,69,69,70,69,67,67,67,69,Tinoco,185.42,165,1,0,1,0,0,0,0,1,DEF
5934,172408,227476,614970,2016-04-07,70.0,74.0,39.0,76.0,76.0,61.0,59.0,64.0,57.0,40.0,41.0,69.0,73.0,72.0,62.0,67.0,51.0,66.0,76.0,67.0,79.0,61.0,82.0,24.0,69.0,55.0,68.0,18.0,17.0,22.0,8.0,9.0,7.0,7.0,7.0,ST,69,69,69,64,66,66,66,64,63,63,63,62,55,55,55,62,46,43,43,43,46,44,41,41,41,44,Tiquinho,187.96,181,0,1,0,0,1,0,0,1,ATK
5935,172414,145889,183449,2016-03-24,77.0,77.0,77.0,44.0,59.0,72.0,37.0,65.0,41.0,43.0,68.0,74.0,77.0,77.0,74.0,76.0,71.0,63.0,80.0,84.0,49.0,37.0,83.0,79.0,49.0,59.0,45.0,78.0,78.0,82.0,11.0,12.0,16.0,10.0,14.0,RB,59,59,59,66,63,63,63,66,64,64,64,69,68,68,68,69,77,75,75,75,77,77,74,74,74,77,Tito,175.26,137,0,1,0,0,1,0,0,1,DEF
5936,172451,204060,117541,2016-04-21,71.0,71.0,59.0,71.0,45.0,73.0,62.0,73.0,74.0,75.0,63.0,74.0,82.0,78.0,74.0,67.0,85.0,82.0,75.0,72.0,59.0,75.0,59.0,36.0,64.0,68.0,62.0,26.0,27.0,25.0,10.0,16.0,6.0,9.0,12.0,LM,69,69,69,71,71,71,71,71,71,71,71,70,66,66,66,70,55,53,53,53,55,51,44,44,44,51,Tjaronn Chery,170.18,150,1,0,0,0,1,0,1,0,MID
5937,172468,212231,361326,2016-03-17,73.0,78.0,34.0,22.0,74.0,58.0,22.0,55.0,24.0,29.0,65.0,60.0,53.0,64.0,48.0,67.0,52.0,64.0,87.0,61.0,82.0,21.0,88.0,73.0,25.0,48.0,36.0,70.0,75.0,71.0,12.0,9.0,12.0,7.0,11.0,CB,50,50,50,48,50,50,50,48,50,50,50,52,57,57,57,52,64,69,69,69,64,67,76,76,76,67,Tobias Figueiredo,187.96,185,0,1,0,0,1,0,0,1,DEF
5938,172488,199413,141114,2016-05-05,70.0,72.0,79.0,61.0,50.0,65.0,59.0,73.0,79.0,75.0,63.0,72.0,74.0,76.0,67.0,63.0,63.0,72.0,61.0,80.0,72.0,67.0,49.0,30.0,60.0,69.0,57.0,30.0,34.0,30.0,14.0,13.0,13.0,13.0,12.0,CM,65,65,65,68,66,66,66,68,66,66,66,69,63,63,63,69,56,52,52,52,56,53,45,45,45,53,Tobias Kempe,182.88,170,0,1,0,0,1,0,0,1,MID
5939,172516,180433,36380,2016-01-07,70.0,70.0,65.0,29.0,68.0,63.0,41.0,51.0,58.0,47.0,52.0,60.0,63.0,67.0,54.0,70.0,59.0,63.0,67.0,76.0,77.0,54.0,81.0,64.0,43.0,46.0,40.0,73.0,77.0,78.0,14.0,10.0,14.0,6.0,14.0,CB,55,55,55,56,54,54,54,56,55,55,55,58,59,59,59,58,67,67,67,67,67,68,71,71,71,68,Tobias Levels,185.42,176,0,1,0,0,1,1,0,0,DEF
5940,172573,191154,120560,2016-06-02,64.0,66.0,64.0,41.0,32.0,65.0,52.0,78.0,73.0,52.0,50.0,73.0,84.0,69.0,92.0,50.0,78.0,39.0,62.0,61.0,28.0,54.0,42.0,27.0,43.0,65.0,44.0,22.0,29.0,25.0,6.0,14.0,6.0,12.0,16.0,RM,55,55,55,65,62,62,62,65,64,64,64,64,58,58,58,64,51,47,47,47,51,47,38,38,38,47,Tobias Sana,172.72,139,0,1,0,0,1,0,1,0,MID
5941,172608,177475,37678,2016-03-31,73.0,73.0,14.0,12.0,13.0,33.0,12.0,13.0,15.0,14.0,22.0,19.0,50.0,42.0,48.0,73.0,41.0,24.0,64.0,41.0,65.0,11.0,36.0,15.0,16.0,31.0,18.0,11.0,15.0,12.0,75.0,69.0,72.0,68.0,78.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tobias Sippel,180.34,172,0,1,0,0,1,0,0,1,GK
5942,172630,207894,303914,2016-04-28,74.0,76.0,51.0,30.0,73.0,72.0,32.0,57.0,53.0,39.0,67.0,68.0,60.0,68.0,64.0,71.0,56.0,79.0,72.0,77.0,79.0,72.0,84.0,73.0,38.0,51.0,45.0,70.0,78.0,73.0,11.0,8.0,8.0,16.0,12.0,RB,58,58,58,57,58,58,58,57,59,59,59,59,65,65,65,59,69,72,72,72,69,70,74,74,74,70,Tobias Strobl,185.42,170,0,1,0,0,1,0,0,1,DEF
5943,172657,158855,36775,2015-12-03,70.0,70.0,64.0,42.0,54.0,69.0,64.0,69.0,62.0,43.0,68.0,72.0,74.0,67.0,76.0,71.0,83.0,64.0,71.0,80.0,66.0,53.0,77.0,70.0,65.0,67.0,60.0,65.0,70.0,66.0,6.0,16.0,16.0,14.0,9.0,LM,62,62,62,66,65,65,65,66,67,67,67,68,69,69,69,68,70,70,70,70,70,69,68,68,68,69,Tobias Weis,170.18,148,0,1,0,0,1,0,0,1,MID
5944,172680,177100,26982,2016-03-10,73.0,73.0,74.0,75.0,71.0,75.0,73.0,70.0,68.0,72.0,66.0,67.0,79.0,79.0,77.0,76.0,76.0,76.0,85.0,78.0,55.0,72.0,61.0,65.0,78.0,70.0,56.0,39.0,49.0,36.0,9.0,14.0,14.0,12.0,15.0,LM,73,73,73,74,74,74,74,74,73,73,73,74,70,70,70,74,65,62,62,62,65,63,57,57,57,63,Tobias Werner,175.26,154,1,0,0,0,1,0,0,1,MID
5945,172706,184087,160599,2016-03-17,82.0,83.0,64.0,45.0,81.0,77.0,38.0,61.0,63.0,69.0,81.0,69.0,63.0,69.0,60.0,84.0,49.0,86.0,80.0,75.0,81.0,66.0,79.0,84.0,56.0,60.0,60.0,85.0,87.0,83.0,16.0,6.0,14.0,16.0,14.0,RB,66,66,66,63,64,64,64,63,64,64,64,65,70,70,70,65,75,78,78,78,75,76,81,81,81,76,Toby Alderweireld,185.42,179,0,1,0,0,1,0,0,1,DEF
5946,172742,157270,41268,2016-02-19,70.0,70.0,52.0,69.0,75.0,63.0,72.0,63.0,61.0,60.0,46.0,66.0,59.0,61.0,62.0,70.0,63.0,76.0,80.0,72.0,75.0,67.0,57.0,36.0,80.0,66.0,73.0,24.0,37.0,27.0,12.0,6.0,12.0,15.0,11.0,ST,70,70,70,65,68,68,68,65,66,66,66,64,61,61,61,64,51,51,51,51,51,49,49,49,49,49,Toche,185.42,172,0,1,1,0,0,0,0,1,ATK
5947,172767,204847,410015,2016-06-23,69.0,76.0,68.0,32.0,51.0,59.0,34.0,68.0,41.0,35.0,55.0,65.0,79.0,77.0,62.0,64.0,68.0,68.0,65.0,79.0,63.0,51.0,65.0,65.0,59.0,39.0,50.0,69.0,69.0,74.0,9.0,13.0,16.0,14.0,6.0,RB,56,56,56,59,58,58,58,59,57,57,57,61,58,58,58,61,68,63,63,63,68,68,64,64,64,68,Todd Kane,180.34,154,0,1,1,0,0,0,0,1,DEF
5948,172788,12167,33433,2016-03-24,66.0,66.0,63.0,69.0,70.0,69.0,68.0,65.0,66.0,47.0,56.0,68.0,59.0,61.0,72.0,57.0,58.0,67.0,71.0,64.0,71.0,58.0,65.0,42.0,68.0,63.0,66.0,24.0,24.0,16.0,12.0,6.0,8.0,15.0,6.0,ST,68,68,68,67,67,67,67,67,67,67,67,66,62,62,62,66,51,51,51,51,51,48,46,46,46,48,Toifilou Maoulida,182.88,170,0,1,1,0,0,0,0,1,ATK
5949,172805,190060,149006,2016-04-14,67.0,69.0,53.0,48.0,47.0,68.0,65.0,66.0,45.0,36.0,65.0,67.0,90.0,90.0,90.0,63.0,80.0,64.0,91.0,90.0,65.0,57.0,77.0,62.0,65.0,63.0,44.0,60.0,65.0,63.0,12.0,15.0,8.0,14.0,11.0,RB,63,63,63,68,67,67,67,68,69,69,69,70,69,69,69,70,70,69,69,69,70,69,66,66,66,69,Toko Nzuzi,170.18,146,0,1,0,0,1,0,0,1,DEF
5950,172833,200754,212881,2016-05-05,74.0,78.0,75.0,56.0,72.0,77.0,64.0,72.0,77.0,64.0,78.0,75.0,55.0,54.0,65.0,75.0,64.0,75.0,74.0,90.0,75.0,68.0,69.0,69.0,64.0,74.0,59.0,55.0,70.0,64.0,12.0,11.0,11.0,9.0,12.0,CDM,67,67,67,68,68,68,68,68,70,70,70,70,74,74,74,70,70,72,72,72,70,69,68,68,68,69,Tolga Cigerci,185.42,176,0,1,1,0,0,1,0,0,
5951,172863,190761,178781,2016-04-21,73.0,76.0,79.0,64.0,54.0,81.0,68.0,80.0,78.0,75.0,78.0,81.0,77.0,75.0,84.0,73.0,77.0,80.0,58.0,74.0,68.0,74.0,79.0,70.0,69.0,77.0,76.0,60.0,68.0,66.0,6.0,11.0,10.0,6.0,6.0,CDM,72,72,72,77,76,76,76,77,78,78,78,78,77,77,77,78,74,74,74,74,74,72,68,68,68,72,Tolgay Arslan,180.34,170,0,1,1,0,0,1,0,0,
5952,172897,190962,184449,2016-04-07,61.0,65.0,32.0,28.0,68.0,46.0,30.0,24.0,18.0,22.0,33.0,41.0,51.0,52.0,31.0,55.0,46.0,49.0,64.0,61.0,76.0,17.0,64.0,55.0,23.0,34.0,40.0,59.0,64.0,59.0,8.0,15.0,8.0,8.0,13.0,CB,42,42,42,36,37,37,37,36,36,36,36,38,40,40,40,38,50,52,52,52,50,52,59,59,59,52,Tom Aldred,187.96,185,0,1,0,0,1,0,0,1,DEF
